name,age,sex,love_in,love_out_land,love_out_sky,city,area,building,_row_head_
张三2207,27,男,乒乓球,跑步,跳伞,上海,区域名称,小区名,
张三2208,93,女,乒乓球,跑步,跳伞,深圳,区域名称,小区名,
张三2209,65,男,乒乓球,跑步,跳伞,深圳,区域名称,小区名,
张三2210,76,男,乒乓球,爬山,跳伞,深圳,区域名称,小区名,
张三2211,52,女,羽毛球,跑步,跳伞,深圳,区域名称,小区名,
张三2212,96,女,羽毛球,爬山,跳伞,深圳,区域名称,小区名,
张三2213,26,男,羽毛球,跑步,跳伞,深圳,区域名称,小区名,
张三2214,50,男,羽毛球,爬山,跳伞,深圳,区域名称,小区名,
张三2215,42,男,乒乓球,跑步,跳伞,上海,区域名称,小区名,
张三2216,31,男,乒乓球,爬山,跳伞,上海,区域名称,小区名,
张三2217,55,男,羽毛球,爬山,跳伞,深圳,区域名称,小区名,
张三2218,26,男,羽毛球,爬山,跳伞,深圳,区域名称,小区名,
张三2219,85,女,羽毛球,爬山,跳伞,深圳,区域名称,小区名,
张三2220,71,男,羽毛球,爬山,跳伞,深圳,区域名称,小区名,
张三2221,27,女,乒乓球,跑步,跳伞,深圳,区域名称,小区名,
张三2222,26,男,羽毛球,跑步,跳伞,上海,区域名称,小区名,
张三2223,87,女,乒乓球,跑步,跳伞,深圳,区域名称,小区名,
张三2224,73,男,乒乓球,爬山,跳伞,深圳,区域名称,小区名,
张三2225,81,女,乒乓球,爬山,跳伞,深圳,区域名称,小区名,
张三2226,62,女,乒乓球,跑步,跳伞,上海,区域名称,小区名,
张三2227,46,女,乒乓球,跑步,跳伞,上海,区域名称,小区名,
张三2228,52,男,乒乓球,跑步,跳伞,上海,区域名称,小区名,
张三2229,47,女,羽毛球,跑步,跳伞,上海,区域名称,小区名,
张三2230,90,女,羽毛球,跑步,跳伞,深圳,区域名称,小区名,
张三2231,25,男,乒乓球,爬山,跳伞,深圳,区域名称,小区名,
张三2232,99,男,羽毛球,跑步,跳伞,上海,区域名称,小区名,
张三2233,35,男,乒乓球,爬山,跳伞,上海,区域名称,小区名,
张三2234,92,男,羽毛球,跑步,跳伞,上海,区域名称,小区名,
张三2235,88,女,羽毛球,跑步,跳伞,深圳,区域名称,小区名,
张三2236,84,男,乒乓球,爬山,跳伞,上海,区域名称,小区名,
张三2237,29,女,乒乓球,跑步,跳伞,上海,区域名称,小区名,
张三2238,20,女,乒乓球,爬山,跳伞,深圳,区域名称,小区名,
张三2239,64,男,羽毛球,跑步,跳伞,上海,区域名称,小区名,
张三2240,41,男,羽毛球,爬山,跳伞,深圳,区域名称,小区名,
张三2241,55,男,乒乓球,跑步,跳伞,上海,区域名称,小区名,
张三2242,82,女,羽毛球,爬山,跳伞,上海,区域名称,小区名,
张三2243,66,女,羽毛球,跑步,跳伞,上海,区域名称,小区名,
张三2244,76,女,羽毛球,爬山,跳伞,上海,区域名称,小区名,
张三2245,90,女,乒乓球,爬山,跳伞,深圳,区域名称,小区名,
张三2246,24,男,乒乓球,跑步,跳伞,深圳,区域名称,小区名,
张三2247,39,女,乒乓球,跑步,跳伞,深圳,区域名称,小区名,
张三2248,94,女,羽毛球,跑步,跳伞,上海,区域名称,小区名,
张三2249,30,女,乒乓球,爬山,跳伞,上海,区域名称,小区名,
张三2250,13,女,羽毛球,跑步,跳伞,上海,区域名称,小区名,
张三2251,34,女,羽毛球,爬山,跳伞,上海,区域名称,小区名,
张三2252,89,男,羽毛球,爬山,跳伞,深圳,区域名称,小区名,
张三2253,93,女,乒乓球,跑步,跳伞,上海,区域名称,小区名,
张三2254,42,男,乒乓球,跑步,跳伞,上海,区域名称,小区名,
张三2255,17,女,羽毛球,爬山,跳伞,上海,区域名称,小区名,
张三2256,68,女,羽毛球,跑步,跳伞,深圳,区域名称,小区名,
张三2257,19,男,乒乓球,爬山,跳伞,深圳,区域名称,小区名,
张三2258,65,男,羽毛球,跑步,跳伞,深圳,区域名称,小区名,
张三2259,90,男,羽毛球,跑步,跳伞,深圳,区域名称,小区名,
张三2260,36,女,乒乓球,爬山,跳伞,上海,区域名称,小区名,
张三2261,37,男,羽毛球,爬山,跳伞,深圳,区域名称,小区名,
张三2262,20,男,乒乓球,跑步,跳伞,深圳,区域名称,小区名,
张三2263,60,男,乒乓球,爬山,跳伞,上海,区域名称,小区名,
张三2264,73,女,羽毛球,跑步,跳伞,上海,区域名称,小区名,
张三2265,93,男,乒乓球,爬山,跳伞,上海,区域名称,小区名,
张三2266,22,女,羽毛球,跑步,跳伞,上海,区域名称,小区名,
张三2267,41,男,乒乓球,爬山,跳伞,深圳,区域名称,小区名,
张三2268,81,男,乒乓球,爬山,跳伞,上海,区域名称,小区名,
张三2269,44,女,羽毛球,跑步,跳伞,上海,区域名称,小区名,
张三2270,51,女,乒乓球,爬山,跳伞,深圳,区域名称,小区名,
张三2271,39,女,乒乓球,跑步,跳伞,上海,区域名称,小区名,
张三2272,52,男,羽毛球,爬山,跳伞,深圳,区域名称,小区名,
张三2273,74,女,乒乓球,爬山,跳伞,深圳,区域名称,小区名,
张三2274,95,男,乒乓球,跑步,跳伞,深圳,区域名称,小区名,
张三2275,61,男,羽毛球,跑步,跳伞,深圳,区域名称,小区名,
张三2276,88,男,羽毛球,爬山,跳伞,深圳,区域名称,小区名,
张三2277,26,男,羽毛球,跑步,跳伞,上海,区域名称,小区名,
张三2278,84,男,乒乓球,爬山,跳伞,上海,区域名称,小区名,
张三2279,60,女,羽毛球,跑步,跳伞,深圳,区域名称,小区名,
张三2280,99,女,羽毛球,跑步,跳伞,上海,区域名称,小区名,
张三2281,43,男,羽毛球,跑步,跳伞,上海,区域名称,小区名,
张三2282,42,女,羽毛球,爬山,跳伞,深圳,区域名称,小区名,
张三2283,91,女,乒乓球,跑步,跳伞,深圳,区域名称,小区名,
张三2284,72,男,乒乓球,爬山,跳伞,上海,区域名称,小区名,
张三2285,77,男,羽毛球,跑步,跳伞,上海,区域名称,小区名,
张三2286,23,女,乒乓球,爬山,跳伞,深圳,区域名称,小区名,
张三2287,94,女,羽毛球,跑步,跳伞,上海,区域名称,小区名,
张三2288,21,男,羽毛球,爬山,跳伞,上海,区域名称,小区名,
张三2289,12,女,羽毛球,跑步,跳伞,上海,区域名称,小区名,
张三2290,87,女,羽毛球,跑步,跳伞,深圳,区域名称,小区名,
张三2291,22,男,乒乓球,爬山,跳伞,上海,区域名称,小区名,
张三2292,99,男,乒乓球,爬山,跳伞,上海,区域名称,小区名,
张三2293,63,男,乒乓球,跑步,跳伞,深圳,区域名称,小区名,
张三2294,11,女,羽毛球,跑步,跳伞,深圳,区域名称,小区名,
张三2295,29,男,羽毛球,跑步,跳伞,深圳,区域名称,小区名,
张三2296,10,男,乒乓球,跑步,跳伞,深圳,区域名称,小区名,
张三2297,24,男,乒乓球,爬山,跳伞,深圳,区域名称,小区名,
张三2298,64,男,羽毛球,爬山,跳伞,深圳,区域名称,小区名,
张三2299,83,女,羽毛球,跑步,跳伞,深圳,区域名称,小区名,
张三2300,20,男,羽毛球,跑步,跳伞,深圳,区域名称,小区名,
张三2301,25,女,乒乓球,爬山,跳伞,上海,区域名称,小区名,
张三2302,15,男,羽毛球,爬山,跳伞,上海,区域名称,小区名,
张三2303,100,男,乒乓球,跑步,跳伞,上海,区域名称,小区名,
张三2304,30,男,乒乓球,跑步,跳伞,上海,区域名称,小区名,
张三2305,50,男,羽毛球,爬山,跳伞,上海,区域名称,小区名,
张三2306,46,男,羽毛球,爬山,跳伞,上海,区域名称,小区名,
张三2307,26,女,羽毛球,跑步,跳伞,深圳,区域名称,小区名,
张三2308,81,女,乒乓球,爬山,跳伞,上海,区域名称,小区名,
张三2309,99,女,羽毛球,爬山,跳伞,深圳,区域名称,小区名,
张三2310,84,男,乒乓球,跑步,跳伞,深圳,区域名称,小区名,
张三2311,89,女,羽毛球,跑步,跳伞,深圳,区域名称,小区名,
张三2312,21,男,羽毛球,跑步,跳伞,深圳,区域名称,小区名,
张三2313,67,女,羽毛球,跑步,跳伞,上海,区域名称,小区名,
张三2314,71,女,乒乓球,爬山,跳伞,上海,区域名称,小区名,
张三2315,99,女,羽毛球,跑步,跳伞,深圳,区域名称,小区名,
张三2316,14,男,乒乓球,爬山,跳伞,上海,区域名称,小区名,
张三2317,100,女,乒乓球,跑步,跳伞,上海,区域名称,小区名,
张三2318,60,女,乒乓球,爬山,跳伞,深圳,区域名称,小区名,
张三2319,61,女,羽毛球,跑步,跳伞,深圳,区域名称,小区名,
张三2320,30,女,羽毛球,爬山,跳伞,上海,区域名称,小区名,
张三2321,98,女,羽毛球,爬山,跳伞,上海,区域名称,小区名,
张三2322,59,男,羽毛球,爬山,跳伞,深圳,区域名称,小区名,
张三2323,60,男,乒乓球,爬山,跳伞,上海,区域名称,小区名,
张三2324,98,男,羽毛球,爬山,跳伞,深圳,区域名称,小区名,
张三2325,69,男,羽毛球,跑步,跳伞,深圳,区域名称,小区名,
张三2326,84,男,乒乓球,跑步,跳伞,上海,区域名称,小区名,
张三2327,49,男,羽毛球,跑步,跳伞,深圳,区域名称,小区名,
张三2328,66,女,羽毛球,爬山,跳伞,深圳,区域名称,小区名,
张三2329,99,男,羽毛球,跑步,跳伞,上海,区域名称,小区名,
张三2330,34,男,羽毛球,爬山,跳伞,深圳,区域名称,小区名,
张三2331,65,女,乒乓球,爬山,跳伞,上海,区域名称,小区名,
张三2332,80,男,乒乓球,跑步,跳伞,深圳,区域名称,小区名,
张三2333,12,男,羽毛球,爬山,跳伞,深圳,区域名称,小区名,
张三2334,60,女,乒乓球,爬山,跳伞,深圳,区域名称,小区名,
张三2335,78,男,乒乓球,爬山,跳伞,深圳,区域名称,小区名,
张三2336,30,女,乒乓球,爬山,跳伞,深圳,区域名称,小区名,
张三2337,29,女,羽毛球,跑步,跳伞,上海,区域名称,小区名,
张三2338,64,女,乒乓球,爬山,跳伞,深圳,区域名称,小区名,
张三2339,21,男,乒乓球,爬山,跳伞,上海,区域名称,小区名,
张三2340,66,男,羽毛球,爬山,跳伞,上海,区域名称,小区名,
张三2341,30,男,乒乓球,爬山,跳伞,上海,区域名称,小区名,
张三2342,82,女,羽毛球,爬山,跳伞,深圳,区域名称,小区名,
张三2343,52,男,羽毛球,爬山,跳伞,上海,区域名称,小区名,
张三2344,16,女,乒乓球,跑步,跳伞,上海,区域名称,小区名,
张三2345,50,女,乒乓球,跑步,跳伞,深圳,区域名称,小区名,
张三2346,85,男,羽毛球,爬山,跳伞,上海,区域名称,小区名,
张三2347,64,女,乒乓球,爬山,跳伞,深圳,区域名称,小区名,
张三2348,24,男,乒乓球,爬山,跳伞,上海,区域名称,小区名,
张三2349,23,男,羽毛球,跑步,跳伞,上海,区域名称,小区名,
张三2350,92,男,羽毛球,爬山,跳伞,深圳,区域名称,小区名,
张三2351,68,男,乒乓球,跑步,跳伞,上海,区域名称,小区名,
张三2352,28,男,乒乓球,跑步,跳伞,上海,区域名称,小区名,
张三2353,62,女,羽毛球,爬山,跳伞,上海,区域名称,小区名,
张三2354,87,男,乒乓球,爬山,跳伞,上海,区域名称,小区名,
张三2355,24,男,乒乓球,爬山,跳伞,深圳,区域名称,小区名,
张三2356,83,女,羽毛球,跑步,跳伞,深圳,区域名称,小区名,
张三2357,40,女,羽毛球,跑步,跳伞,上海,区域名称,小区名,
张三2358,18,女,羽毛球,爬山,跳伞,上海,区域名称,小区名,
张三2359,95,女,乒乓球,爬山,跳伞,上海,区域名称,小区名,
张三2360,38,女,乒乓球,爬山,跳伞,上海,区域名称,小区名,
张三2361,18,女,乒乓球,爬山,跳伞,深圳,区域名称,小区名,
张三2362,82,女,乒乓球,跑步,跳伞,深圳,区域名称,小区名,
张三2363,92,男,羽毛球,跑步,跳伞,上海,区域名称,小区名,
张三2364,57,男,乒乓球,跑步,跳伞,深圳,区域名称,小区名,
张三2365,49,女,乒乓球,跑步,跳伞,上海,区域名称,小区名,
张三2366,46,男,羽毛球,跑步,跳伞,深圳,区域名称,小区名,
张三2367,48,男,羽毛球,跑步,跳伞,上海,区域名称,小区名,
张三2368,37,女,羽毛球,跑步,跳伞,上海,区域名称,小区名,
张三2369,31,女,乒乓球,爬山,跳伞,深圳,区域名称,小区名,
张三2370,46,女,乒乓球,爬山,跳伞,深圳,区域名称,小区名,
张三2371,41,女,乒乓球,跑步,跳伞,深圳,区域名称,小区名,
张三2372,14,男,乒乓球,跑步,跳伞,上海,区域名称,小区名,
张三2373,98,男,羽毛球,跑步,跳伞,上海,区域名称,小区名,
张三2374,83,女,乒乓球,跑步,跳伞,深圳,区域名称,小区名,
张三2375,75,女,乒乓球,爬山,跳伞,深圳,区域名称,小区名,
张三2376,59,女,羽毛球,爬山,跳伞,深圳,区域名称,小区名,
张三2377,99,女,乒乓球,跑步,跳伞,上海,区域名称,小区名,
张三2378,62,女,乒乓球,跑步,跳伞,深圳,区域名称,小区名,
张三2379,42,男,乒乓球,爬山,跳伞,深圳,区域名称,小区名,
张三2380,80,男,乒乓球,爬山,跳伞,深圳,区域名称,小区名,
张三2381,42,男,乒乓球,爬山,跳伞,深圳,区域名称,小区名,
张三2382,51,男,羽毛球,跑步,跳伞,深圳,区域名称,小区名,
张三2383,94,女,乒乓球,爬山,跳伞,上海,区域名称,小区名,
张三2384,20,女,羽毛球,爬山,跳伞,上海,区域名称,小区名,
张三2385,77,男,羽毛球,跑步,跳伞,上海,区域名称,小区名,
张三2386,72,女,羽毛球,跑步,跳伞,深圳,区域名称,小区名,
张三2387,52,女,乒乓球,跑步,跳伞,深圳,区域名称,小区名,
张三2388,21,女,羽毛球,爬山,跳伞,深圳,区域名称,小区名,
张三2389,26,男,羽毛球,跑步,跳伞,上海,区域名称,小区名,
张三2390,53,女,羽毛球,爬山,跳伞,上海,区域名称,小区名,
张三2391,73,男,羽毛球,跑步,跳伞,深圳,区域名称,小区名,
张三2392,92,女,羽毛球,爬山,跳伞,上海,区域名称,小区名,
张三2393,100,男,羽毛球,跑步,跳伞,深圳,区域名称,小区名,
张三2394,24,男,羽毛球,跑步,跳伞,深圳,区域名称,小区名,
张三2395,19,男,乒乓球,跑步,跳伞,上海,区域名称,小区名,
张三2396,59,男,乒乓球,跑步,跳伞,深圳,区域名称,小区名,
张三2397,57,女,羽毛球,跑步,跳伞,上海,区域名称,小区名,
张三2398,46,男,乒乓球,爬山,跳伞,上海,区域名称,小区名,
张三2399,54,男,羽毛球,爬山,跳伞,深圳,区域名称,小区名,
张三2400,32,男,乒乓球,爬山,跳伞,深圳,区域名称,小区名,
张三2401,81,女,乒乓球,爬山,跳伞,上海,区域名称,小区名,
张三2402,10,男,乒乓球,爬山,跳伞,深圳,区域名称,小区名,
张三2403,78,女,乒乓球,爬山,跳伞,上海,区域名称,小区名,
张三2404,98,女,乒乓球,爬山,跳伞,深圳,区域名称,小区名,
张三2405,83,女,乒乓球,跑步,跳伞,上海,区域名称,小区名,
张三2406,44,男,乒乓球,爬山,跳伞,上海,区域名称,小区名,
张三2407,18,女,羽毛球,爬山,跳伞,深圳,区域名称,小区名,
张三2408,49,女,乒乓球,跑步,跳伞,深圳,区域名称,小区名,
张三2409,60,女,乒乓球,爬山,跳伞,上海,区域名称,小区名,
张三2410,44,男,乒乓球,跑步,跳伞,深圳,区域名称,小区名,
张三2411,12,男,羽毛球,爬山,跳伞,深圳,区域名称,小区名,
张三2412,12,女,乒乓球,跑步,跳伞,深圳,区域名称,小区名,
张三2413,67,男,羽毛球,跑步,跳伞,上海,区域名称,小区名,
张三2414,35,男,羽毛球,爬山,跳伞,上海,区域名称,小区名,
张三2415,48,女,乒乓球,跑步,跳伞,深圳,区域名称,小区名,
张三2416,15,男,羽毛球,爬山,跳伞,上海,区域名称,小区名,
张三2417,93,男,羽毛球,跑步,跳伞,上海,区域名称,小区名,
张三2418,38,男,羽毛球,跑步,跳伞,上海,区域名称,小区名,
张三2419,40,女,乒乓球,爬山,跳伞,上海,区域名称,小区名,
张三2420,81,男,羽毛球,爬山,跳伞,深圳,区域名称,小区名,
张三2421,79,女,羽毛球,跑步,跳伞,深圳,区域名称,小区名,
张三2422,14,女,羽毛球,跑步,跳伞,深圳,区域名称,小区名,
张三2423,92,男,乒乓球,爬山,跳伞,上海,区域名称,小区名,
张三2424,88,男,羽毛球,跑步,跳伞,上海,区域名称,小区名,
张三2425,93,女,乒乓球,爬山,跳伞,深圳,区域名称,小区名,
张三2426,85,男,乒乓球,爬山,跳伞,上海,区域名称,小区名,
张三2427,62,女,羽毛球,爬山,跳伞,上海,区域名称,小区名,
张三2428,89,男,乒乓球,爬山,跳伞,深圳,区域名称,小区名,
张三2429,38,女,羽毛球,跑步,跳伞,上海,区域名称,小区名,
张三2430,19,女,羽毛球,爬山,跳伞,深圳,区域名称,小区名,
张三2431,83,女,羽毛球,跑步,跳伞,深圳,区域名称,小区名,
张三2432,41,女,羽毛球,爬山,跳伞,深圳,区域名称,小区名,
张三2433,57,男,羽毛球,爬山,跳伞,上海,区域名称,小区名,
张三2434,34,男,羽毛球,跑步,跳伞,上海,区域名称,小区名,
张三2435,17,女,乒乓球,跑步,跳伞,上海,区域名称,小区名,
张三2436,55,女,乒乓球,跑步,跳伞,上海,区域名称,小区名,
张三2437,97,女,乒乓球,跑步,跳伞,深圳,区域名称,小区名,
张三2438,37,女,羽毛球,跑步,跳伞,深圳,区域名称,小区名,
张三2439,29,男,乒乓球,跑步,跳伞,上海,区域名称,小区名,
张三2440,54,女,羽毛球,跑步,跳伞,深圳,区域名称,小区名,
张三2441,51,女,乒乓球,跑步,跳伞,深圳,区域名称,小区名,
张三2442,14,女,羽毛球,跑步,跳伞,上海,区域名称,小区名,
张三2443,15,男,羽毛球,爬山,跳伞,深圳,区域名称,小区名,
张三2444,83,男,羽毛球,爬山,跳伞,深圳,区域名称,小区名,
张三2445,10,女,羽毛球,跑步,跳伞,上海,区域名称,小区名,
张三2446,94,女,乒乓球,爬山,跳伞,上海,区域名称,小区名,
张三2447,12,男,羽毛球,爬山,跳伞,深圳,区域名称,小区名,
张三2448,65,男,羽毛球,爬山,跳伞,深圳,区域名称,小区名,
张三2449,38,男,羽毛球,爬山,跳伞,上海,区域名称,小区名,
张三2450,21,女,羽毛球,爬山,跳伞,深圳,区域名称,小区名,
张三2451,64,女,羽毛球,爬山,跳伞,深圳,区域名称,小区名,
